,ID,Major_RGI_Region,Mountain_range_Region,Country,Glacier,RGI_Glacier_Area,Lake,Lake_type,Longitude,Latitude,River,Date,Date_Min,Date_Max,Mechanism,Mean_Flood_Volume_V0,Peak_discharge_Qp,Impact_and_destruction,reported_impacts,Further_comments,First_reference_found,Lake_area_before,Perimeter_before,Image_date_before,Satellite_before,Certainty_level_before,Lake_area_after,Perimeter_after,Image_date_after,Satellite_after,Certainty_level_after,Year
200,199.0,Southern Andes,Patagonia,Chile,Calafate,5.381,Lago Calafate,moraine,-73.037388,-46.738581,Río Los Leones,2000-12-01 00:00:00,,,breach,,,No damage reported,unknown,unknown,2006.0,31800.0,813.0,2000-12-21,Landsat 7,2.0,13865.0,433.0,2000-12-30,Landsat 7,2.0,2000
201,200.0,Southern Andes,Patagonia,Chile,RGI60-17.07059,0.981,Estero El Blanco,moraine,-72.8666666666667,-46.2333333333332,unknown,,2000-01-01 00:00:00,2003-01-01 00:00:00,unknown,,,"The outburst produced a debris flow that stripped vegetation patches along a ~8km path. Event occurred far from populated areas, no damage reported.",unknown,"Original lake surface of 0.12 km2reduced to 0.04 km2 . The outburst produced a debris flow that stripped vegetation patches along a ~8 km path. Event occurred far from populated areas, no damage reported.",2011.0,,,,unknown,0.0,,,,unknown,0.0,
202,201.0,Southern Andes,C Andes,Chile,RGI60-17.11893,0.124,Río Lacaya,moraine,-72.153654,-42.297723,unknown,,2000-01-01 00:00:00,2001-01-01 00:00:00,unknown,,,"Original lake surface of 0.33km2 reduced to 0.15 km2. The outburst produced a large debris flow that stripped vegetation patches along a ~20 km path. Event occurred far from populated areas, no damage reported.",unknown,"Original lake surface of 0.33 km2reduced to 0.15 km2 . The outburst produced a large debris flow that stripped vegetation patches along a ~20 km path. Event occurred far from populated areas, no damage reported.",2011.0,,,,unknown,0.0,,,,unknown,0.0,
203,202.0,Southern Andes,C Andes,Argentina,RGI60-17.11876,0.494,unknown,moraine,-72.11,-42.3,unknown,,2000-02-21 00:00:00,2009-12-16 00:00:00,breach,,,,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,
204,203.0,Southern Andes,Patagonia,Chile,RGI60-17.08429,2.116,unknown,moraine,-73.032711,-46.618627,unknown,,2000-03-08 00:00:00,2013-01-01 00:00:00,breach,,,,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,
205,204.0,Southern Andes,Patagonia,Chile,RGI60-17.08529,0.728,unknown,moraine,-72.43,-46.53,unknown,,2000-03-08 00:00:00,2010-02-23 00:00:00,breach,,,,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,
206,205.0,Southern Andes,Patagonia,Chile,RGI60-17.08529,0.728,unknown,moraine,-72.43,-46.53,unknown,,2000-03-08 00:00:00,2010-02-23 00:00:00,breach,,,,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,
207,206.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02358,,unknown,moraine,-77.51224393,-9.16608327,unknown,2001-11-18 00:00:00,,,breach,,,,unknown,partial drainage,2017.0,,,,unknown,0.0,,,,unknown,0.0,2001
208,207.0,Southern Andes,Patagonia,Chile,RGI60-17.09428,0.486,unknown,moraine,-72.558775,-45.92208,unknown,,2000-03-08 00:00:00,2015-02-01 00:00:00,breach,,,,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,
209,208.0,Southern Andes,Patagonia,Argentina,Mayo Norte,25.909,Seno Mayo,moraine,-73.3,-50.2833333333333,unknown,,2001-01-01 00:00:00,2003-01-01 00:00:00,unknown,,,,unknown,Original lake surface of 0.07 km2 reduced to 0.03 km2 . The outburst stripped vegetation along a 2.3 km path.,2015.0,,,,unknown,0.0,,,,unknown,0.0,
210,209.0,Southern Andes,Patagonia,Argentina,RGI60-17.00172,838.044,unknown,moraine,-73.108563,-49.704583,unknown,,2001-03-12 00:00:00,2014-10-22 00:00:00,breach,,,,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,
211,210.0,Southern Andes,Patagonia,Argentina,RGI60-17.00192,0.256,unknown,moraine,-73.09,-49.74,unknown,,2001-03-12 00:00:00,2016-02-02 00:00:00,breach,,,,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,
212,211.0,Southern Andes,Patagonia,Chile,Estero Laguna Bonita,2.428,unknown,ice,-72.3,-46.73,unknown,,2002-01-01 00:00:00,2008-01-01 00:00:00,unknown,,,,unknown,unknown,2015.0,,,,unknown,0.0,,,,unknown,0.0,
213,212.0,Southern Andes,Patagonia,Chile,Estero Laguna Bonita,2.428,unknown,ice,-72.3,-46.73,unknown,,2002-01-01 00:00:00,2008-01-01 00:00:00,unknown,,,,unknown,unknown,2015.0,,,,unknown,0.0,,,,unknown,0.0,
214,213.0,Low Latitudes,Low-latitude Andes,Peru,Pucajirca,3.808,Safuna Alta,moraine,-77.618611,-8.84249999999999,unknown,2002-04-22 00:00:00,,,overtopping,,,,unknown,"partial drainage; triggers: landslides, rockfalls and debris flows",2005.0,402258.0,2929.0,2001-12-15,Landsat 5,1.0,356398.0,2524.0,2002-06-17,Landsat 7,2.0,2002
215,214.0,Southern Andes,Patagonia,Chile,Olvidado,27.153,unknown,moraine,-73.2116999999999,-50.8789,unknown,2003-01-01 00:00:00,,,unknown,,,,unknown,the outburst flood stripped vegetation patches along a ~4.5km path,2015.0,,,,unknown,0.0,,,,unknown,0.0,2003
216,215.0,Low Latitudes,Low-latitude Andes,Peru,Palcaraju,6.279,Palcacocha,moraine,-77.377996,-9.394384,unknown,2003-03-19 00:00:00,,,overtopping,,,,unknown,"partial drainage; triggers: landslides, rockfalls and debris flows",2013.0,,,,unknown,0.0,331674.0,3111.0,2003-05-03,Landsat 7,2.0,2003
217,216.0,Low Latitudes,Low-latitude Andes,Bolivia,﻿RGI60-16.00479,,unknown,moraine,-67.81721474,-16.64115553,unknown,,2003-05-01 00:00:00,2013-05-01 00:00:00,overtopping,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
218,217.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02412,,unknown,combined,-77.54465292,-9.09562839,unknown,,2003-09-01 00:00:00,2011-05-01 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
219,218.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00362,,unknown,bedrock,-72.8082943,-13.31149421,unknown,,2003-09-09 00:00:00,2003-09-20 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
220,219.0,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.02141,0.124,Ishinca valley,bedrock,-77.4014389999999,-9.38474199999999,unknown,2004-01-01 00:00:00,,,overtopping,,,,unknown,unknown,2020.0,,,,unknown,0.0,,,,unknown,0.0,2004
221,220.0,Southern Andes,Patagonia,Argentina,Gl. Perito Moreno,263.322,Lago Argentino,ice,-72.98,-50.5,Santa Cruz,2004-03-11 00:00:00,,,tunneling and collapse,,5000.0,,unknown,unknown,2006.0,147284406.0,160307.0,2004-01-16,Landsat 5,1.0,131640446.0,140757.0,2004-03-29,Landsat 5,2.0,2004
222,221.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00913,,unknown,combined,-69.24546709,-14.62347456,unknown,,2004-05-19 00:00:00,2004-06-04 00:00:00,overtopping,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
223,222.0,Southern Andes,Patagonia,Chile,RGI60-17.04518,0.739,Península de las Montañas,moraine,-73.3166666666667,-51.9166666666667,unknown,,2005-01-01 00:00:00,2006-01-01 00:00:00,unknown,,,,unknown,Original surface of 0.07 km2 reduced to 0.06 km2. The outburst stripped vegetation along a 2 km path.,2015.0,,,,unknown,0.0,,,,unknown,0.0,
224,223.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02141,,unknown,bedrock,-77.40143939,-9.38474213,unknown,,2005-04-04 00:00:00,2005-07-03 00:00:00,overtopping,,,,unknown,partial drainage,2020.0,,,,unknown,0.0,,,,unknown,0.0,
225,224.0,Low Latitudes,Low-latitude Andes,Bolivia,﻿RGI60-16.00846,,unknown,ice,-67.34999072,-16.95343986,unknown,,2005-05-24 00:00:00,2005-08-12 00:00:00,opening of subglacial tunel,,,,unknown,"complete drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2020.0,,,,unknown,0.0,,,,unknown,0.0,
226,225.0,Low Latitudes,Low-latitude Andes,Bolivia,﻿RGI60-16.00811,,unknown,bedrock,-69.11487808,-14.9309073,unknown,,,2005-08-01 00:00:00,overtopping,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
227,226.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00417,,unknown,moraine,-72.33066854,-13.18237293,unknown,,2005-08-01 00:00:00,2012-07-01 00:00:00,overtopping,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
228,227.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00375,,unknown,bedrock,-72.12438362,-13.18864869,unknown,,2005-08-24 00:00:00,2005-09-25 00:00:00,overtopping,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
229,228.0,Low Latitudes,Low-latitude Andes,Bolivia,﻿RGI60-16.00811,,unknown,bedrock,-69.11146998,-14.93171255,unknown,,2005-08-01 00:00:00,2013-07-01 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
230,229.0,Low Latitudes,Low-latitude Andes,Bolivia,﻿RGI60-16.00673,,unknown,bedrock,-68.39084842,-15.9159005,unknown,,2005-09-04 00:00:00,2006-02-27 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
231,230.0,Southern Andes,Patagonia,Argentina,Gl. Perito Moreno,263.322,Lago Argentino,ice,-72.98,-50.5,Santa Cruz,2006-01-01 00:00:00,,,tunneling and collapse,,5850.0,,unknown,unknown,2011.0,148545800.0,161572.0,2006-02-22,Landsat 5,2.0,129357724.0,143772.0,2006-11-30,Landsat 5,1.0,2006
232,231.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.01981,,unknown,moraine,-77.05124605,-9.92426419,unknown,,,2006-04-01 00:00:00,breach,,,,unknown,"partial drainage; triggers: landslides, rockfalls and debris flows",2021.0,,,,unknown,0.0,,,,unknown,0.0,
233,232.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00390,,unknown,bedrock,-73.08554742,-13.24891441,unknown,,,2006-05-01 00:00:00,overtopping,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
234,233.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00366,,unknown,combined,-72.86704695,-13.23614971,unknown,,,2006-07-01 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: landslides, rockfalls and debris flows",2021.0,,,,unknown,0.0,,,,unknown,0.0,
235,234.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00358,,unknown,moraine,-72.77521161,-13.25783296,unknown,,,2006-07-01 00:00:00,breach,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
236,235.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02049,,unknown,moraine,-75.04614899,-11.88748883,unknown,,,2006-09-01 00:00:00,breach,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
237,236.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02042,,unknown,combined,-75.05195311,-11.89485789,unknown,,,2006-09-01 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: landslides, rockfalls and debris flows",2021.0,,,,unknown,0.0,,,,unknown,0.0,
238,237.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.01251,,unknown,bedrock,-70.8600042,-13.93587768,unknown,,2006-09-05 00:00:00,2006-12-10 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
239,238.0,Southern Andes,Patagonia,Chile,Gl. Témpano,334.719,unknown,ice,-73.927946,-48.682404,unknown,2007-01-01 00:00:00,2007-04-01 00:00:00,2007-08-01 00:00:00,unknown,,,"Event occurred distant from populated areas, no damages reported.",unknown,unknown,2015.0,,,,unknown,0.0,,,,unknown,0.0,2007
240,239.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00373,,unknown,moraine,-71.9760528,-13.23338628,unknown,,,2007-06-01 00:00:00,breach,,,,unknown,complete drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
241,240.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00364,,unknown,bedrock,-72.85962284,-13.28181774,unknown,,,2007-07-01 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
242,241.0,Southern Andes,Patagonia,Chile,Gran Campo Nevado,49.038,unknown,ice,-73.104358,-52.721712,unknown,2007-01-01 00:00:00,,,unknown,,,,unknown,unknown,2015.0,,,,unknown,0.0,,,,unknown,0.0,2007
243,242.0,Southern Andes,Patagonia,Chile,Gl. Alemania,119.052,unknown,ice,-69.352956,-54.823635,unknown,2008-01-01 00:00:00,,2011-01-01 00:00:00,unknown,,,,unknown,unknown,2015.0,10916731.0,26382.0,2010-04-02,Landsat 7,1.0,3150952.0,14871.0,2010-10-19,Landsat 5,1.0,2008
244,243.0,Southern Andes,Patagonia,Chile,Colonia Glacier,287.961,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,2008-04-06 00:00:00,,,englacial and subglacial,180.234,2368.54,,unknown,unknown,2017.0,3910851.0,13027.0,2008-03-23,Landsat 7,1.0,1679824.0,7882.0,2008-04-15,Landsat 7,1.0,2008
245,244.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00374,,unknown,moraine,-72.00969207,-13.21320342,unknown,,,2008-06-01 00:00:00,breach,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
246,245.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00372,,unknown,moraine,-71.97337166,-13.21954595,unknown,,2008-06-01 00:00:00,2014-05-01 00:00:00,breach,,,,unknown,"complete drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
247,246.0,Southern Andes,Patagonia,Argentina,Gl. Perito Moreno,263.322,Lago Argentino,ice,-72.98,-50.5,Santa Cruz,2008-07-01 00:00:00,,,tunneling and collapse,,8000.0,,unknown,unknown,2014.0,137446079.0,170099.0,2008-01-28,Landsat 7,1.0,126046936.0,145343.0,2008-11-26,Landsat 5,2.0,2008
248,247.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00324,,unknown,bedrock,-72.91866196,-13.24424422,unknown,,2008-07-01 00:00:00,2014-06-01 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
249,248.0,Southern Andes,Patagonia,Chile,Colonia Glacier,287.961,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,2008-10-07 00:00:00,,,englacial and subglacial,192.392,2496.19,,unknown,unknown,2017.0,4340328.0,17295.0,2008-09-22,Landsat 7,1.0,426298.0,3054.0,2008-10-24,Landsat 7,1.0,2008
250,249.0,Southern Andes,Patagonia,Chile,Colonia Glacier,287.961,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,2008-12-21 00:00:00,,,englacial and subglacial,139.939,2008.82,,unknown,unknown,2017.0,3467700.0,14589.0,2008-12-12,Landsat 5,2.0,2774524.0,15632.0,2009-01-13,Landsat 5,2.0,2008
251,250.0,Southern Andes,C Andes,Chile,RGI60-17.13321,1.221,unknown,moraine,-70.81,-35.97,unknown,,2009-02-04 00:00:00,2014-02-04 00:00:00,breach,,,,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,
252,251.0,Southern Andes,Patagonia,Chile,Colonia Glacier,287.961,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,2009-03-04 00:00:00,,,englacial and subglacial,209.0,2370.0,,unknown,unknown,2017.0,4401979.0,16616.0,2009-02-06,Landsat 7,1.0,,,,unknown,0.0,2009
253,252.0,Southern Andes,C Andes,Argentina,Ventisquero Negro,9.032,Ventisquero Negro Lake,moraine,-71.831,-41.206,Rio Manso,2009-05-21 00:00:00,,,breach,10.0,4100.0,,unknown,unknown,2012.0,526514.0,5674.0,2009-04-10,Landsat 5,1.0,0.0,0.0,,unknown,1.0,2009
254,253.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02833,,unknown,moraine,-74.9345344,-11.73864124,unknown,,,2009-07-01 00:00:00,breach,,,,unknown,"partial drainage; triggers: landslides, rockfalls and debris flows",2021.0,,,,unknown,0.0,,,,unknown,0.0,
255,254.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02854,,unknown,bedrock,-75.21597924,-11.67808214,unknown,,2009-07-01 00:00:00,2009-07-16 00:00:00,overtopping,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
256,255.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00324,,unknown,bedrock,-72.91622963,-13.24436045,unknown,,2009-08-01 00:00:00,2010-04-23 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
257,256.0,Southern Andes,Patagonia,Chile,Colonia Glacier,287.961,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,2009-09-16 00:00:00,,,englacial and subglacial,199.554,2454.63,,unknown,unknown,2017.0,,,,unknown,0.0,,,,unknown,0.0,2009
258,257.0,Low Latitudes,Low-latitude Andes,Bolivia,RGI60-16.00861,0.682,unknown,ice,-69.1675,-14.6782,unknown,2009-11-03 00:00:00,,,breach,0.261,609.0,"This event flooded cultivated fields, destroyed several kilometres of a local dirt road, washed away pedestrian bridges, and killed a number of farm animals. No human fatalities",x,"complete drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2018.0,20601.0,581.0,2009-11-01,Landsat 7,2.0,6100.0,326.0,2009-11-25,Landsat 5,2.0,2009
259,258.0,Low Latitudes,Low-latitude Andes,Bolivia,﻿RGI60-16.00897,,unknown,combined,-69.13120255,-14.6860914,unknown,2009-11-03 00:00:00,,,overtopping,,,,unknown,partial drainage; triggers: extreme precipitation / snowmelt / flood from usptream,2018.0,,,,unknown,0.0,,,,unknown,0.0,2009
260,259.0,Low Latitudes,Low-latitude Andes,Peru,unknown,,W097,moraine,-76.97985,-10.3168,unknown,,,,overtopping,,,,unknown,partial drainage,2020.0,,,,unknown,0.0,,,,unknown,0.0,
261,260.0,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01882,5.304,E087,moraine,-76.8635,-10.3441,unknown,,,,overtopping,,,,unknown,partial drainage,2020.0,,,,unknown,0.0,,,,unknown,0.0,
262,261.0,Low Latitudes,Low-latitude Andes,Peru,Glaciar 513,4.812,Laguna 513,bedrock,-77.55050685,-9.21272178,Santa,2010-04-11 00:00:00,,,overtopping,,,,unknown,"partial drainage; calving and ice / ice rock avalanches, ice dam failures",2012.0,221938.0,2108.0,2009-09-16,Landsat 5,2.0,196249.0,1792.0,2010-04-20,Landsat 7,1.0,2010
263,262.0,Southern Andes,Patagonia,Chile,Colonia Glacier,287.961,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,2010-01-05 00:00:00,,,englacial and subglacial,74.227,1542.98,,unknown,unknown,2017.0,2757016.0,11346.0,2009-12-15,Landsat 5,2.0,1415667.0,7375.0,2010-01-16,Landsat 5,2.0,2010
264,263.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.01957,,unknown,bedrock/ice,-76.03154148,-11.86928429,unknown,,,2010-04-01 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
265,264.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02787,,unknown,moraine,-75.91330648,-12.19834435,unknown,,,2010-05-01 00:00:00,breach,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
266,265.0,Low Latitudes,Low-latitude Andes,Bolivia,﻿RGI60-16.00600,,unknown,bedrock / ice,-68.28640249,-16.0908825,unknown,,2010-06-01 00:00:00,2015-07-01 00:00:00,unknown,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
267,266.0,Low Latitudes,Low-latitude Andes,Bolivia,﻿RGI60-16.00606,,unknown,combined,-68.27689505,-16.07225159,unknown,,2010-06-01 00:00:00,2015-07-01 00:00:00,breach,,,,unknown,partial drainage; triggers: extreme precipitation / snowmelt / flood from usptream,2021.0,,,,unknown,0.0,,,,unknown,0.0,
268,267.0,Southern Andes,Patagonia,Chile,Steffen Glacier,428.505,Gl. Steffen NW Lake,ice,-73.8,-47.38,unknown,2010-08-01 00:00:00,,,unknown,,,,unknown,unknown,2015.0,,,,unknown,0.0,,,,unknown,0.0,2010
269,268.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02865,,unknown,moraine,-76.31874552,-11.6021302,unknown,,,2010-08-01 00:00:00,breach,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
270,269.0,Low Latitudes,Low-latitude Andes,Bolivia,﻿RGI60-16.00785,,unknown,combined,-69.00100169,-14.98620438,unknown,,,2010-09-01 00:00:00,overtopping,,,,unknown,partial drainage,2021.0,,,,unknown,0.0,,,,unknown,0.0,
271,270.0,Southern Andes,Patagonia,Chile,Steffen Glacier,428.505,Gl. Steffen NW Lake,ice,-73.8,-47.38,unknown,2010-10-01 00:00:00,,,unknown,,,,unknown,unknown,2015.0,,,,unknown,0.0,,,,unknown,0.0,2010
272,271.0,Southern Andes,Patagonia,Chile,Colonia Glacier,287.961,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,2010-10-06 00:00:00,,,englacial and subglacial,67.934,344.5,,unknown,unknown,2017.0,,,,unknown,0.0,,,,unknown,0.0,2010
273,272.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.00332,,unknown,moraine,-72.07742536,-13.21905199,unknown,2010-10-17 00:00:00,,,breach,,,,unknown,partial drainage; triggers: extreme precipitation / snowmelt / flood from usptream,2010.0,,,,unknown,0.0,,,,unknown,0.0,2010
274,273.0,Low Latitudes,Low-latitude Andes,Peru,RGI60-16.01875,8.823,Jancacuta,moraine,-76.9275,-10.2128,unknown,,,,breach,,,,unknown,partial drainage,2020.0,,,,unknown,0.0,,,,unknown,0.0,
275,274.0,Southern Andes,Patagonia,Chile,Colonia Glacier,287.961,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,2011-03-04 00:00:00,,,englacial and subglacial,195.952,1523.05,,unknown,unknown,2017.0,,,,unknown,0.0,,,,unknown,0.0,2011
276,275.0,Low Latitudes,Low-latitude Andes,Bolivia,﻿RGI60-16.00850,,unknown,bedrock,-67.35538103,-16.98866982,unknown,,,2011-05-01 00:00:00,overtopping,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
277,276.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02402,,unknown,combined,-77.54979831,-9.08077398,unknown,,2011-05-01 00:00:00,2013-08-01 00:00:00,breach,,,,unknown,"partial drainage; triggers: calving and ice / ice rock avalanches, ice dam failures",2021.0,,,,unknown,0.0,,,,unknown,0.0,
278,277.0,Low Latitudes,Low-latitude Andes,Peru,﻿RGI60-16.02402,,unknown,combined,-77.54833197,-9.07782704,unknown,,2011-05-01 00:00:00,2016-11-01 00:00:00,overtopping,,,,unknown,partial drainage; triggers: extreme precipitation / snowmelt / flood from usptream,2021.0,,,,unknown,0.0,,,,unknown,0.0,
279,278.0,Southern Andes,Patagonia,Chile,Colonia Glacier,287.961,Lago Cachet,ice,-73.260612,-47.179562,Río Baker,2011-05-29 00:00:00,,,englacial and subglacial,164.384,1737.24,,unknown,unknown,2017.0,,,,unknown,0.0,,,,unknown,0.0,2011
